,bracket_pricing,quantity,diameter,wall,length,end_a_1x,end_a_2x,end_x_1x,end_x_2x,num_boss,other,end_a_forming,end_x_forming,no_of_components,total_component_weight,SP-0019,SP-0035,SP-0039,SP-0046,SP-0048,cost
2278,1.0,1.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,22.59031955
2279,1.0,2.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,13.02560051
2280,1.0,5.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,7.286212672
2281,1.0,10.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,5.37215604
2282,1.0,25.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.225947708
2283,1.0,50.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.908792976
2284,1.0,100.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.766907964
2285,1.0,250.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.683446192
2286,1.0,2.0,6.35,0.71,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,13.05898522
2287,1.0,5.0,6.35,0.71,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,7.31959738
2288,1.0,10.0,6.35,0.71,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,5.405540749
2289,1.0,25.0,6.35,0.71,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.259332417
2290,1.0,50.0,6.35,0.71,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.942177685
2291,1.0,100.0,6.35,0.71,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.800292673
2292,1.0,250.0,6.35,0.71,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.716830901
2293,1.0,1.0,6.35,0.71,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,22.66265308
2294,1.0,2.0,6.35,0.71,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,13.09793404
2295,1.0,5.0,6.35,0.71,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,7.361328266
2296,1.0,10.0,6.35,0.71,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,5.447271635
2297,1.0,25.0,6.35,0.71,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.298281244
2298,1.0,50.0,6.35,0.71,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.98390857
2299,1.0,100.0,6.35,0.71,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.842023558
2300,1.0,250.0,6.35,0.71,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.758561787
2301,1.0,1.0,6.35,0.71,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,22.50685778
2302,1.0,2.0,6.35,0.71,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,12.94213874
2303,1.0,5.0,6.35,0.71,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,7.2027509
2304,1.0,10.0,6.35,0.71,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,5.291476327
2305,1.0,25.0,6.35,0.71,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.142485937
2306,1.0,50.0,6.35,0.71,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.825331204
2307,1.0,100.0,6.35,0.71,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.686228251
2308,1.0,250.0,6.35,0.71,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.59998442
2309,1.0,1.0,6.35,0.71,223.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,22.54858866
2310,1.0,2.0,6.35,0.71,223.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,12.98386962
2311,1.0,5.0,6.35,0.71,223.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,7.244481786
2312,1.0,10.0,6.35,0.71,223.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,5.330425154
2313,1.0,25.0,6.35,0.71,223.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.184216823
2314,1.0,50.0,6.35,0.71,223.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.86706209
2315,1.0,100.0,6.35,0.71,223.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.727959137
2316,1.0,250.0,6.35,0.71,223.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.641715306
2317,1.0,1.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,22.59031955
2318,1.0,2.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,13.02560051
2319,1.0,5.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,7.286212672
2320,1.0,10.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,5.37215604
2321,1.0,25.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.225947708
2322,1.0,50.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.908792976
2323,1.0,100.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.766907964
2324,1.0,250.0,6.35,0.71,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.683446192
2325,1.0,1.0,6.35,0.71,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,21.8391636
2326,1.0,2.0,6.35,0.71,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,12.27444456
2327,1.0,5.0,6.35,0.71,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,6.535056726
2328,1.0,10.0,6.35,0.71,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,4.621000095
2329,1.0,25.0,6.35,0.71,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,3.474791763
2330,1.0,50.0,6.35,0.71,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,3.15763703
2331,1.0,100.0,6.35,0.71,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,3.015752018
2332,1.0,1.0,6.35,0.89,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.028,0.0,0.0,0.0,0.0,0.0,8.485280126
2333,1.0,3.0,6.35,0.89,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.028,0.0,0.0,0.0,0.0,0.0,6.365351124
2334,0.0,1.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,6.273543175
2335,0.0,1.0,6.35,0.89,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,6.273543175
2336,0.0,1.0,6.35,0.89,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.028,0.0,0.0,0.0,0.0,0.0,6.841083223
2337,1.0,1.0,6.35,0.71,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,21.34952121
2338,1.0,2.0,6.35,0.71,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,11.78480217
2339,1.0,5.0,6.35,0.71,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,6.045414332
2340,1.0,10.0,6.35,0.71,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,4.13413976
2341,1.0,25.0,6.35,0.71,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.985149369
2342,1.0,50.0,6.35,0.71,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.670776695
2343,1.0,100.0,6.35,0.71,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.528891683
2344,1.0,250.0,6.35,0.71,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,1.0,0.0,0.0,0.0,0.0,2.442647853
2345,0.0,1.0,6.35,0.89,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.028,0.0,0.0,0.0,0.0,0.0,10.26301586
2346,1.0,1.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,14.55295093
2347,1.0,2.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,9.767809351
2348,1.0,3.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,8.518664834
2349,1.0,4.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,7.027481179
2350,0.0,1.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,5.01883454
2351,1.0,1.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,20.7931094
2352,1.0,2.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,11.22839036
2353,1.0,5.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,5.49178458
2354,1.0,10.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.577727948
2355,1.0,25.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.428737557
2356,1.0,50.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.114364884
2357,1.0,100.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,1.972479872
2358,1.0,250.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,1.8890181
2359,1.0,1.0,6.35,0.71,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,20.81814793
2360,1.0,2.0,6.35,0.71,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,11.25342889
2361,1.0,5.0,6.35,0.71,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,5.516823111
2362,1.0,10.0,6.35,0.71,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.60276648
2363,1.0,25.0,6.35,0.71,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.453776089
2364,1.0,50.0,6.35,0.71,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.139403415
2365,1.0,100.0,6.35,0.71,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,1.997518403
2366,1.0,250.0,6.35,0.71,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,1.914056632
2367,1.0,1.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,20.7931094
2368,1.0,2.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,11.22839036
2369,1.0,5.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,5.49178458
2370,1.0,10.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.577727948
2371,1.0,25.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.428737557
2372,1.0,50.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.114364884
2373,1.0,100.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,1.972479872
2374,1.0,250.0,6.35,0.71,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,1.8890181
2375,0.0,1.0,6.35,0.89,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,9.982027898
2376,0.0,1.0,6.35,0.89,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,7.199968841
2377,0.0,1.0,6.35,0.89,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.028,0.0,0.0,0.0,0.0,0.0,9.667655225
2378,0.0,1.0,6.35,0.89,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,2.030903112
2379,0.0,1.0,6.35,0.89,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,7.277866495
2380,0.0,1.0,6.35,0.89,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,4.838000701
2381,0.0,1.0,6.35,0.89,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,4.838000701
2382,0.0,1.0,6.35,0.89,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.028,0.0,0.0,0.0,0.0,0.0,1.285311285
2383,0.0,1.0,6.35,0.89,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,7.52825181
2384,0.0,1.0,6.35,0.89,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,7.194404723
2385,0.0,10.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,5.01883454
2386,1.0,2.0,6.35,0.89,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,10.79995326
2387,1.0,3.0,6.35,0.89,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,7.99841979
2388,1.0,4.0,6.35,0.89,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,7.052519711
2389,1.0,5.0,6.35,0.89,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,6.340312592
2390,1.0,1.0,9.52,0.89,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.048,0.0,1.0,0.0,0.0,0.0,2.695815227
2391,1.0,1.0,9.52,0.89,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.048,0.0,1.0,0.0,0.0,0.0,6.646339088
2392,0.0,1.0,9.52,0.89,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.048,0.0,1.0,0.0,0.0,0.0,3.054700845
2393,1.0,2.0,6.35,0.89,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,14.71431036
2394,1.0,4.0,6.35,0.89,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,10.96965886
2395,1.0,6.0,6.35,0.89,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,10.23797733
2396,1.0,8.0,6.35,0.89,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,8.774614268
2397,0.0,1.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,7.820368011
2398,0.0,1.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,7.820368011
2399,0.0,1.0,6.35,0.89,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,7.52825181
2400,0.0,1.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,7.953906846
2401,0.0,1.0,6.35,0.89,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,10.6413759
2402,0.0,70.0,6.35,0.71,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.545584038
2403,0.0,70.0,6.35,0.71,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,1.727658675
2404,0.0,70.0,6.35,0.71,135.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.462122266
2405,1.0,8.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,7.133199424
2406,1.0,16.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,6.064888745
2407,1.0,24.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,4.757320988
2408,1.0,32.0,6.35,0.89,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,3.972780334
2409,1.0,3.0,6.35,0.89,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,9.166884595
2410,1.0,6.0,6.35,0.89,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,7.553290341
2411,1.0,9.0,6.35,0.89,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,6.752057333
2412,1.0,12.0,6.35,0.89,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.038,0.0,0.0,0.0,0.0,0.0,5.925785793
2413,1.0,2.0,6.35,0.89,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.028,0.0,0.0,0.0,0.0,0.0,16.70070052
2414,1.0,3.0,6.35,0.89,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.028,0.0,0.0,0.0,0.0,0.0,12.9922158
2415,1.0,4.0,6.35,0.89,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.028,0.0,0.0,0.0,0.0,0.0,11.38418566
2416,1.0,5.0,6.35,0.89,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.028,0.0,0.0,0.0,0.0,0.0,9.990374076
2417,1.0,1.0,6.35,0.71,174.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,22.14240804
2418,1.0,2.0,6.35,0.71,174.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,12.577689
2419,1.0,5.0,6.35,0.71,174.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,6.841083223
2420,1.0,10.0,6.35,0.71,174.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.927026591
2421,1.0,25.0,6.35,0.71,174.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.7780362
2422,1.0,50.0,6.35,0.71,174.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.463663527
2423,1.0,100.0,6.35,0.71,174.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.321778515
2424,1.0,250.0,6.35,0.71,174.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.238316743
2425,1.0,1.0,6.35,0.71,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,21.8530739
2426,1.0,2.0,6.35,0.71,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,12.28835486
2427,1.0,5.0,6.35,0.71,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,6.548967021
2428,1.0,10.0,6.35,0.71,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,4.637692449
2429,1.0,25.0,6.35,0.71,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.488702058
2430,1.0,50.0,6.35,0.71,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.171547326
2431,1.0,100.0,6.35,0.71,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,3.032444373
2432,1.0,250.0,6.35,0.71,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.018,0.0,0.0,1.0,0.0,0.0,2.946200542
2433,0.0,1.0,6.35,0.89,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.028,0.0,0.0,0.0,0.0,0.0,2.195044596
