,Unnamed: 0,annual_usage,min_order_quantity,quantity,wall,num_bends,bend_radius,num_boss,other,no_of_components,total_component_weight,volume,cost
9507,9507,0,0,100,1.65,2,38.1,0,0,4,0.096,3546.95235368,4.239858004
9508,9508,0,0,250,1.65,2,38.1,0,0,4,0.096,3546.95235368,4.128575641
9509,9509,0,0,1,1.65,5,31.75,0,0,4,0.042,5053.84742927,21.94209979
9510,9510,0,0,2,1.65,5,31.75,0,0,4,0.042,5053.84742927,12.37738075
9511,9511,0,0,5,1.65,5,31.75,0,0,4,0.042,5053.84742927,6.637992911
9512,9512,0,0,10,1.65,5,31.75,0,0,4,0.042,5053.84742927,4.72393628
9513,9513,0,0,25,1.65,5,31.75,0,0,4,0.042,5053.84742927,3.577727948
9514,9514,0,0,50,1.65,5,31.75,0,0,4,0.042,5053.84742927,3.260573215
9515,9515,0,0,100,1.65,5,31.75,0,0,4,0.042,5053.84742927,3.118688204
9516,9516,0,0,250,1.65,5,31.75,0,0,4,0.042,5053.84742927,3.035226432
9517,9517,11,0,1,1.24,7,50.8,0,0,4,0.122,52444.2240866,23.07996194
9518,9518,11,0,2,1.24,7,50.8,0,0,4,0.122,52444.2240866,13.5152429
9519,9519,11,0,5,1.24,7,50.8,0,0,4,0.122,52444.2240866,7.775855066
9520,9520,11,0,10,1.24,7,50.8,0,0,4,0.122,52444.2240866,5.864580493
9521,9521,11,0,25,1.24,7,50.8,0,0,4,0.122,52444.2240866,4.715590103
9522,9522,11,0,50,1.24,7,50.8,0,0,4,0.122,52444.2240866,4.401217429
9523,9523,11,0,100,1.24,7,50.8,0,0,4,0.122,52444.2240866,4.259332417
9524,9524,11,0,250,1.24,7,50.8,0,0,4,0.122,52444.2240866,4.175870645
9525,9525,1,1,1,1.24,1,50.8,0,0,4,0.122,10830.8723657,42.19548973
9526,9526,60,1,1,1.65,6,19.05,0,0,4,0.096,10514.1801913,4.69333363
9527,9527,0,0,1,7.9,5,177.8,0,0,2,3.7,1502484.51512,237.2985094
9528,9528,0,0,3,7.9,5,177.8,0,0,2,3.7,1502484.51512,166.0416307
9529,9529,0,0,5,7.9,5,177.8,0,0,2,3.7,1502484.51512,151.3328845
9530,9530,0,0,1,0.89,5,31.75,0,0,2,0.08,10748.3234059,28.42986151
9531,9531,0,0,2,0.89,5,31.75,0,0,2,0.08,10748.3234059,16.56994375
9532,9532,0,0,5,0.89,5,31.75,0,0,2,0.08,10748.3234059,9.453436678
9533,9533,0,0,10,0.89,5,31.75,0,0,2,0.08,10748.3234059,7.083122361
9534,9534,0,0,25,0.89,5,31.75,0,0,2,0.08,10748.3234059,5.658708123
9535,9535,0,0,50,0.89,5,31.75,0,0,2,0.08,10748.3234059,5.252527501
9536,9536,0,0,100,0.89,5,31.75,0,0,2,0.08,10748.3234059,5.063347485
9537,9537,0,0,250,0.89,5,31.75,0,0,2,0.08,10748.3234059,4.952065122
9538,9538,1,30,30,1.24,5,38.1,0,0,4,0.096,15327.9012427,3.864280031
9539,9539,0,0,1,2.41,5,50.8,0,0,3,0.382,39523.1833696,29.07529921
9540,9540,0,0,2,2.41,5,50.8,0,0,3,0.382,39523.1833696,17.21538145
9541,9541,0,0,5,2.41,5,50.8,0,0,3,0.382,39523.1833696,10.10165644
9542,9542,0,0,10,2.41,5,50.8,0,0,3,0.382,39523.1833696,7.728560062
9543,9543,0,0,25,2.41,5,50.8,0,0,3,0.382,39523.1833696,6.304145824
9544,9544,0,0,50,2.41,5,50.8,0,0,3,0.382,39523.1833696,5.897965202
9545,9545,0,0,100,2.41,5,50.8,0,0,3,0.382,39523.1833696,5.711567245
9546,9546,0,0,250,2.41,5,50.8,0,0,3,0.382,39523.1833696,5.597502824
9547,9547,1,0,1,3.05,7,50.8,0,0,3,0.411,72680.854033,39.2687636
9548,9548,1,0,2,3.05,7,50.8,0,0,3,0.411,72680.854033,27.40884584
9549,9549,1,0,5,3.05,7,50.8,0,0,3,0.411,72680.854033,20.29233877
9550,9550,1,0,10,3.05,7,50.8,0,0,3,0.411,72680.854033,17.91924239
9551,9551,1,0,25,3.05,7,50.8,0,0,3,0.411,72680.854033,16.49761021
9552,9552,1,0,50,3.05,7,50.8,0,0,3,0.411,72680.854033,16.08864753
9553,9553,1,0,100,3.05,7,50.8,0,0,3,0.411,72680.854033,15.90224957
9554,9554,5,1,1,1.24,5,38.1,0,0,3,0.277,20003.7883722,12.98665168
9555,9555,1500,1,1,1.24,3,25.4,0,0,3,0.098,4180.33670255,1.38824747
9556,9556,1,80,80,1.65,4,38.1,0,0,2,0.186,46617.088077,9.144628122
9557,9557,1,80,80,1.65,4,38.1,0,0,2,0.186,46617.088077,9.144628122
9558,9558,0,0,1,1.24,6,31.75,0,0,4,0.042,5908.01882576,21.95601008
9559,9559,0,0,2,1.24,6,31.75,0,0,4,0.042,5908.01882576,12.39129104
9560,9560,0,0,5,1.24,6,31.75,0,0,4,0.042,5908.01882576,6.654685266
9561,9561,0,0,10,1.24,6,31.75,0,0,4,0.042,5908.01882576,4.740628634
9562,9562,0,0,25,1.24,6,31.75,0,0,4,0.042,5908.01882576,3.594420302
9563,9563,0,0,50,1.24,6,31.75,0,0,4,0.042,5908.01882576,3.27726557
9564,9564,0,0,100,1.24,6,31.75,0,0,4,0.042,5908.01882576,3.135380558
9565,9565,0,0,250,1.24,6,31.75,0,0,4,0.042,5908.01882576,3.051918786
9566,9566,0,0,1,0.89,7,38.1,0,0,4,0.096,27615.5576108,22.90747428
9567,9567,0,0,2,0.89,7,38.1,0,0,4,0.096,27615.5576108,13.34275524
9568,9568,0,0,5,0.89,7,38.1,0,0,4,0.096,27615.5576108,7.603367404
9569,9569,0,0,10,0.89,7,38.1,0,0,4,0.096,27615.5576108,5.692092832
9570,9570,0,0,25,0.89,7,38.1,0,0,4,0.096,27615.5576108,4.543102441
9571,9571,0,0,50,0.89,7,38.1,0,0,4,0.096,27615.5576108,4.225947708
9572,9572,0,0,100,0.89,7,38.1,0,0,4,0.096,27615.5576108,4.086844756
9573,9573,0,0,250,0.89,7,38.1,0,0,4,0.096,27615.5576108,4.000600925
9574,9574,1,0,1,2.41,5,63.5,0,0,4,0.324,65871.9722827,23.63359169
9575,9575,1,0,2,2.41,5,63.5,0,0,4,0.324,65871.9722827,14.06887265
9576,9576,1,0,5,2.41,5,63.5,0,0,4,0.324,65871.9722827,8.332266877
9577,9577,1,0,10,2.41,5,63.5,0,0,4,0.324,65871.9722827,6.418210246
9578,9578,1,0,25,2.41,5,63.5,0,0,4,0.324,65871.9722827,5.269219855
9579,9579,1,0,50,2.41,5,63.5,0,0,4,0.324,65871.9722827,4.954847182
9580,9580,1,0,100,2.41,5,63.5,0,0,4,0.324,65871.9722827,4.81296217
9581,9581,1,0,250,2.41,5,63.5,0,0,4,0.324,65871.9722827,4.729500398
9582,9582,0,0,1,2.11,3,50.8,0,0,3,0.387,28217.2727422,29.0558248
9583,9583,0,0,2,2.11,3,50.8,0,0,3,0.387,28217.2727422,17.19590703
9584,9584,0,0,5,2.11,3,50.8,0,0,3,0.387,28217.2727422,10.07939997
9585,9585,0,0,10,2.11,3,50.8,0,0,3,0.387,28217.2727422,7.709085648
9586,9586,0,0,25,2.11,3,50.8,0,0,3,0.387,28217.2727422,6.284671411
9587,9587,0,0,50,2.11,3,50.8,0,0,3,0.387,28217.2727422,5.878490789
9588,9588,0,0,100,2.11,3,50.8,0,0,3,0.387,28217.2727422,5.689310773
9589,9589,0,0,250,2.11,3,50.8,0,0,3,0.387,28217.2727422,5.57802841
9590,9590,0,0,1,2.11,3,50.8,0,0,3,0.387,28217.2727422,29.0558248
9591,9591,0,0,2,2.11,3,50.8,0,0,3,0.387,28217.2727422,17.19590703
9592,9592,0,0,5,2.11,3,50.8,0,0,3,0.387,28217.2727422,10.07939997
9593,9593,0,0,10,2.11,3,50.8,0,0,3,0.387,28217.2727422,7.709085648
9594,9594,0,0,25,2.11,3,50.8,0,0,3,0.387,28217.2727422,6.284671411
9595,9595,0,0,50,2.11,3,50.8,0,0,3,0.387,28217.2727422,5.878490789
9596,9596,0,0,100,2.11,3,50.8,0,0,3,0.387,28217.2727422,5.689310773
9597,9597,0,0,250,2.11,3,50.8,0,0,3,0.387,28217.2727422,5.57802841
9598,9598,1,0,1,1.65,5,25.4,0,0,4,0.096,15454.5781125,22.30654952
9599,9599,1,0,2,1.65,5,25.4,0,0,4,0.096,15454.5781125,12.74183048
9600,9600,1,0,5,1.65,5,25.4,0,0,4,0.096,15454.5781125,7.002442648
9601,9601,1,0,10,1.65,5,25.4,0,0,4,0.096,15454.5781125,5.091168075
9602,9602,1,0,25,1.65,5,25.4,0,0,4,0.096,15454.5781125,3.942177685
9603,9603,1,0,50,1.65,5,25.4,0,0,4,0.096,15454.5781125,3.627805011
9604,9604,1,0,1,1.24,2,31.75,0,0,4,0.042,4840.30458014,21.61103476
9605,9605,1,0,2,1.24,2,31.75,0,0,4,0.042,4840.30458014,12.04631572
9606,9606,1,0,5,1.24,2,31.75,0,0,4,0.042,4840.30458014,6.309709943
9607,9607,1,0,10,1.24,2,31.75,0,0,4,0.042,4840.30458014,4.395653311
9608,9608,1,0,25,1.24,2,31.75,0,0,4,0.042,4840.30458014,3.24666292
9609,9609,1,0,50,1.24,2,31.75,0,0,4,0.042,4840.30458014,2.932290247
9610,9610,0,0,1,1.65,4,63.5,0,0,3,0.387,56751.2376589,28.99740156
9611,9611,0,0,2,1.65,4,63.5,0,0,3,0.387,56751.2376589,17.13748379
9612,9612,0,0,5,1.65,4,63.5,0,0,3,0.387,56751.2376589,10.02097673
9613,9613,0,0,10,1.65,4,63.5,0,0,3,0.387,56751.2376589,7.647880349
9614,9614,0,0,25,1.65,4,63.5,0,0,3,0.387,56751.2376589,6.226248171
9615,9615,0,0,50,1.65,4,63.5,0,0,3,0.387,56751.2376589,5.817285489
9616,9616,0,0,100,1.65,4,63.5,0,0,3,0.387,56751.2376589,5.630887532
9617,9617,0,0,250,1.65,4,63.5,0,0,3,0.387,56751.2376589,5.51960517
9618,9618,800,1,1,1.65,3,50.8,0,0,4,0.324,37496.3534532,3.149290853
9619,9619,16,1,1,1.65,3,50.8,0,0,4,0.324,37496.3534532,14.36377091
9620,9620,0,0,1,1.65,7,38.1,0,0,3,0.166,20994.0749253,28.72754183
9621,9621,0,0,2,1.65,7,38.1,0,0,3,0.166,20994.0749253,16.86762407
9622,9622,0,0,5,1.65,7,38.1,0,0,3,0.166,20994.0749253,9.751116997
9623,9623,0,0,10,1.65,7,38.1,0,0,3,0.166,20994.0749253,7.378020621
9624,9624,0,0,25,1.65,7,38.1,0,0,3,0.166,20994.0749253,5.956388442
9625,9625,0,0,50,1.65,7,38.1,0,0,3,0.166,20994.0749253,5.547425761
9626,9626,0,0,100,1.65,7,38.1,0,0,3,0.166,20994.0749253,5.361027804
9627,9627,0,0,250,1.65,7,38.1,0,0,3,0.166,20994.0749253,5.249745442
9628,9628,0,0,1,1.24,2,38.1,0,0,3,0.232,15646.5275387,27.1668067
9629,9629,0,0,2,1.24,2,38.1,0,0,3,0.232,15646.5275387,16.97612437
9630,9630,0,0,5,1.24,2,38.1,0,0,3,0.232,15646.5275387,10.86115856
9631,9631,0,0,10,1.24,2,38.1,0,0,3,0.232,15646.5275387,8.821909271
9632,9632,0,0,25,1.24,2,38.1,0,0,3,0.232,15646.5275387,7.600585345
9633,9633,0,0,50,1.24,2,38.1,0,0,3,0.232,15646.5275387,7.258392081
9634,9634,0,0,100,1.24,2,38.1,0,0,3,0.232,15646.5275387,7.105378833
9635,9635,0,0,250,1.24,2,38.1,0,0,3,0.232,15646.5275387,7.013570884
9636,9636,0,0,1,1.24,2,38.1,0,0,3,0.232,15250.4129174,27.1528964
9637,9637,0,0,2,1.24,2,38.1,0,0,3,0.232,15250.4129174,16.96221407
9638,9638,0,0,5,1.24,2,38.1,0,0,3,0.232,15250.4129174,10.85003032
9639,9639,0,0,10,1.24,2,38.1,0,0,3,0.232,15250.4129174,8.810781035
9640,9640,0,0,25,1.24,2,38.1,0,0,3,0.232,15250.4129174,7.58667505
9641,9641,0,0,50,1.24,2,38.1,0,0,3,0.232,15250.4129174,7.247263845
9642,9642,0,0,100,1.24,2,38.1,0,0,3,0.232,15250.4129174,7.094250597
9643,9643,0,0,250,1.24,2,38.1,0,0,3,0.232,15250.4129174,7.002442648
9644,9644,50,1,1,1.24,4,19.05,0,0,4,0.042,4982.66647956,7.453136215
9645,9645,45,1,1,1.65,3,76.2,0,0,3,0.324,94627.6217215,21.00176383
9646,9646,0,0,2,2.11,4,63.5,0,0,3,0.387,51684.1628679,44.1540593
9647,9647,0,0,4,2.11,4,63.5,0,0,3,0.387,51684.1628679,25.02740328
9648,9648,0,0,6,2.11,4,63.5,0,0,3,0.387,51684.1628679,18.65092392
9649,9649,0,0,8,2.11,4,63.5,0,0,3,0.387,51684.1628679,15.46268424
9650,9650,0,0,1,1.24,4,31.75,0,0,4,0.042,4626.76173102,21.7306633
9651,9651,0,0,2,1.24,4,31.75,0,0,4,0.042,4626.76173102,12.16594426
9652,9652,0,0,5,1.24,4,31.75,0,0,4,0.042,4626.76173102,6.426556423
9653,9653,0,0,10,1.24,4,31.75,0,0,4,0.042,4626.76173102,4.512499791
9654,9654,0,0,25,1.24,4,31.75,0,0,4,0.042,4626.76173102,3.36629146
9655,9655,0,0,50,1.24,4,31.75,0,0,4,0.042,4626.76173102,3.049136727
9656,9656,0,0,100,1.24,4,31.75,0,0,4,0.042,4626.76173102,2.910033774
9657,9657,0,0,250,1.24,4,31.75,0,0,4,0.042,4626.76173102,2.823789943
9658,9658,0,0,1,1.65,2,31.75,0,0,4,0.042,1850.70469241,27.55629497
9659,9659,0,0,2,1.65,2,31.75,0,0,4,0.042,1850.70469241,15.6963772
9660,9660,0,0,5,1.65,2,31.75,0,0,4,0.042,1850.70469241,8.579870133
9661,9661,0,0,10,1.65,2,31.75,0,0,4,0.042,1850.70469241,6.206773757
9662,9662,0,0,25,1.65,2,31.75,0,0,4,0.042,1850.70469241,4.785141579
9663,9663,0,0,50,1.65,2,31.75,0,0,4,0.042,1850.70469241,4.376178898
9664,9664,0,0,100,1.65,2,31.75,0,0,4,0.042,1850.70469241,4.189780941
9665,9665,0,0,250,1.65,2,31.75,0,0,4,0.042,1850.70469241,4.078498578
9666,9666,20,0,5,1.65,4,50.8,0,0,4,0.122,34772.8007531,21.40516239
9667,9667,20,0,10,1.65,4,50.8,0,0,4,0.122,34772.8007531,14.66979741
9668,9668,20,0,15,1.65,4,50.8,0,0,4,0.122,34772.8007531,12.42189369
9669,9669,20,0,20,1.65,4,50.8,0,0,4,0.122,34772.8007531,11.30072389
9670,9670,0,0,1,1.65,2,110.0,0,0,3,0.166,23964.9345845,28.49941299
9671,9671,0,0,2,1.65,2,110.0,0,0,3,0.166,23964.9345845,16.63949522
9672,9672,0,0,5,1.65,2,110.0,0,0,3,0.166,23964.9345845,9.522988154
9673,9673,0,0,10,1.65,2,110.0,0,0,3,0.166,23964.9345845,7.149891778
9674,9674,0,0,25,1.65,2,110.0,0,0,3,0.166,23964.9345845,5.728259599
9675,9675,0,0,50,1.65,2,110.0,0,0,3,0.166,23964.9345845,5.319296918
9676,9676,0,0,100,1.65,2,110.0,0,0,3,0.166,23964.9345845,5.132898961
9677,9677,0,0,250,1.65,2,110.0,0,0,3,0.166,23964.9345845,5.021616599
9678,9678,1,1,1,1.24,3,38.1,0,0,4,0.096,11147.5645401,61.25259427
9679,9679,0,0,1,1.24,2,38.1,0,0,4,0.096,9880.7958424,21.75570183
9680,9680,0,0,2,1.24,2,38.1,0,0,4,0.096,9880.7958424,12.19098279
9681,9681,0,0,5,1.24,2,38.1,0,0,4,0.096,9880.7958424,6.451594954
9682,9682,0,0,10,1.24,2,38.1,0,0,4,0.096,9880.7958424,4.540320382
9683,9683,0,0,25,1.24,2,38.1,0,0,4,0.096,9880.7958424,3.391329991
9684,9684,0,0,50,1.24,2,38.1,0,0,4,0.096,9880.7958424,3.076957318
9685,9685,0,0,100,1.24,2,38.1,0,0,4,0.096,9880.7958424,2.935072306
9686,9686,0,0,250,1.24,2,38.1,0,0,4,0.096,9880.7958424,2.851610534
9687,9687,0,0,1,1.24,6,38.1,0,0,2,0.1,19128.2073359,25.05800593
9688,9688,0,0,2,1.24,6,38.1,0,0,2,0.1,19128.2073359,14.8673236
9689,9689,0,0,5,1.24,6,38.1,0,0,2,0.1,19128.2073359,8.752357795
9690,9690,0,0,10,1.24,6,38.1,0,0,2,0.1,19128.2073359,6.713108506
9691,9691,0,0,25,1.24,6,38.1,0,0,2,0.1,19128.2073359,5.49178458
9692,9692,0,0,50,1.24,6,38.1,0,0,2,0.1,19128.2073359,5.149591316
9693,9693,0,0,100,1.24,6,38.1,0,0,2,0.1,19128.2073359,4.996578067
9694,9694,0,0,250,1.24,6,38.1,0,0,2,0.1,19128.2073359,4.904770118
9695,9695,0,0,1,1.24,7,38.1,0,0,2,0.1,19888.2685546,25.15816006
9696,9696,0,0,2,1.24,7,38.1,0,0,2,0.1,19888.2685546,14.96747773
9697,9697,0,0,5,1.24,7,38.1,0,0,2,0.1,19888.2685546,8.85529398
9698,9698,0,0,10,1.24,7,38.1,0,0,2,0.1,19888.2685546,6.816044691
9699,9699,0,0,25,1.24,7,38.1,0,0,2,0.1,19888.2685546,5.591938706
9700,9700,0,0,50,1.24,7,38.1,0,0,2,0.1,19888.2685546,5.252527501
9701,9701,0,0,100,1.24,7,38.1,0,0,2,0.1,19888.2685546,5.099514252
9702,9702,0,0,250,1.24,7,38.1,0,0,2,0.1,19888.2685546,5.004924245
9703,9703,0,0,1,1.24,2,38.1,0,0,3,0.098,13427.7481961,28.09323236
9704,9704,0,0,2,1.24,2,38.1,0,0,3,0.098,13427.7481961,16.2333146
9705,9705,0,0,5,1.24,2,38.1,0,0,3,0.098,13427.7481961,9.116807532
9706,9706,0,0,10,1.24,2,38.1,0,0,3,0.098,13427.7481961,6.743711156
9707,9707,0,0,25,1.24,2,38.1,0,0,3,0.098,13427.7481961,5.322078977
9708,9708,0,0,50,1.24,2,38.1,0,0,3,0.098,13427.7481961,4.913116296
9709,9709,0,0,100,1.24,2,38.1,0,0,3,0.098,13427.7481961,4.726718339
9710,9710,0,0,250,1.24,2,38.1,0,0,3,0.098,13427.7481961,4.615435976
9711,9711,0,0,1,1.24,6,38.1,0,0,3,0.098,13174.3944565,28.34639974
9712,9712,0,0,2,1.24,6,38.1,0,0,3,0.098,13174.3944565,16.48648198
9713,9713,0,0,5,1.24,6,38.1,0,0,3,0.098,13174.3944565,9.372756965
9714,9714,0,0,10,1.24,6,38.1,0,0,3,0.098,13174.3944565,6.999660589
9715,9715,0,0,25,1.24,6,38.1,0,0,3,0.098,13174.3944565,5.57802841
9716,9716,0,0,50,1.24,6,38.1,0,0,3,0.098,13174.3944565,5.169065729
9717,9717,0,0,100,1.24,6,38.1,0,0,3,0.098,13174.3944565,4.982667772
9718,9718,0,0,250,1.24,6,38.1,0,0,3,0.098,13174.3944565,4.868603351
9719,9719,0,0,1,1.24,2,38.1,0,0,3,0.098,6080.48974917,27.75382116
9720,9720,0,0,2,1.24,2,38.1,0,0,3,0.098,6080.48974917,15.8939034
9721,9721,0,0,5,1.24,2,38.1,0,0,3,0.098,6080.48974917,8.777396327
9722,9722,0,0,10,1.24,2,38.1,0,0,3,0.098,6080.48974917,6.40708201
9723,9723,0,0,25,1.24,2,38.1,0,0,3,0.098,6080.48974917,4.982667772
9724,9724,0,0,50,1.24,2,38.1,0,0,3,0.098,6080.48974917,4.57648715
9725,9725,0,0,100,1.24,2,38.1,0,0,3,0.098,6080.48974917,4.387307134
9726,9726,0,0,250,1.24,2,38.1,0,0,3,0.098,6080.48974917,4.276024771
9727,9727,0,0,1,1.24,4,38.1,0,0,3,0.098,14061.132545,28.25459179
9728,9728,0,0,2,1.24,4,38.1,0,0,3,0.098,14061.132545,16.39467403
9729,9729,0,0,5,1.24,4,38.1,0,0,3,0.098,14061.132545,9.278166957
9730,9730,0,0,10,1.24,4,38.1,0,0,3,0.098,14061.132545,6.90785264
9731,9731,0,0,25,1.24,4,38.1,0,0,3,0.098,14061.132545,5.483438402
9732,9732,0,0,50,1.24,4,38.1,0,0,3,0.098,14061.132545,5.07725778
9733,9733,0,0,100,1.24,4,38.1,0,0,3,0.098,14061.132545,4.888077764
9734,9734,0,0,250,1.24,4,38.1,0,0,3,0.098,14061.132545,4.776795402
9735,9735,0,0,1,0.71,2,19.05,0,0,4,0.042,1708.34279299,27.49508967
9736,9736,0,0,2,0.71,2,19.05,0,0,4,0.042,1708.34279299,15.6351719
9737,9737,0,0,5,0.71,2,19.05,0,0,4,0.042,1708.34279299,8.521446893
9738,9738,0,0,10,0.71,2,19.05,0,0,4,0.042,1708.34279299,6.148350517
9739,9739,0,0,25,0.71,2,19.05,0,0,4,0.042,1708.34279299,4.72393628
9740,9740,0,0,50,0.71,2,19.05,0,0,4,0.042,1708.34279299,4.317755657
9741,9741,0,0,100,0.71,2,19.05,0,0,4,0.042,1708.34279299,4.1313577
9742,9742,0,0,250,0.71,2,19.05,0,0,4,0.042,1708.34279299,4.017293279
9743,9743,0,0,1,0.71,3,19.05,0,0,4,0.042,2491.33323978,27.61750026
9744,9744,0,0,2,0.71,3,19.05,0,0,4,0.042,2491.33323978,15.7575825
9745,9745,0,0,5,0.71,3,19.05,0,0,4,0.042,2491.33323978,8.641075433
9746,9746,0,0,10,0.71,3,19.05,0,0,4,0.042,2491.33323978,6.267979057
9747,9747,0,0,25,0.71,3,19.05,0,0,4,0.042,2491.33323978,4.846346878
9748,9748,0,0,50,0.71,3,19.05,0,0,4,0.042,2491.33323978,4.437384197
9749,9749,0,0,100,0.71,3,19.05,0,0,4,0.042,2491.33323978,4.25098624
9750,9750,0,0,250,0.71,3,19.05,0,0,4,0.042,2491.33323978,4.139703878
9751,9751,7,0,4,0.71,2,19.05,0,0,4,0.042,2064.24754153,19.8416452
9752,9752,7,0,8,0.71,2,19.05,0,0,4,0.042,2064.24754153,12.27444456
9753,9753,7,0,12,0.71,2,19.05,0,0,4,0.042,2064.24754153,9.751116997
9754,9754,7,0,16,0.71,2,19.05,0,0,4,0.042,2064.24754153,8.490844244
9755,9755,30,1,1,1.65,2,31.75,0,0,3,0.277,6932.00587155,7.965035082
9756,9756,1,45,45,0.89,6,19.05,0,0,4,0.042,2058.49913383,2.47881462
9757,9757,1,45,45,0.89,6,19.05,0,0,4,0.042,2058.49913383,2.328583431
9758,9758,0,0,1,1.24,6,31.75,0,0,4,0.042,7616.36161875,22.08120274
9759,9759,0,0,2,1.24,6,31.75,0,0,4,0.042,7616.36161875,12.5164837
9760,9760,0,0,5,1.24,6,31.75,0,0,4,0.042,7616.36161875,6.779877923
9761,9761,0,0,10,1.24,6,31.75,0,0,4,0.042,7616.36161875,4.865821292
9762,9762,0,0,25,1.24,6,31.75,0,0,4,0.042,7616.36161875,3.716830901
9763,9763,0,0,50,1.24,6,31.75,0,0,4,0.042,7616.36161875,3.402458227
9764,9764,0,0,100,1.24,6,31.75,0,0,4,0.042,7616.36161875,3.260573215
9765,9765,0,0,250,1.24,6,31.75,0,0,4,0.042,7616.36161875,3.177111444
9766,9766,0,0,1,1.24,7,31.75,0,0,4,0.042,8755.25681408,22.23143393
9767,9767,0,0,2,1.24,7,31.75,0,0,4,0.042,8755.25681408,12.66671489
9768,9768,0,0,5,1.24,7,31.75,0,0,4,0.042,8755.25681408,6.930109112
9769,9769,0,0,10,1.24,7,31.75,0,0,4,0.042,8755.25681408,5.016052481
9770,9770,0,0,25,1.24,7,31.75,0,0,4,0.042,8755.25681408,3.86706209
9771,9771,0,0,50,1.24,7,31.75,0,0,4,0.042,8755.25681408,3.552689416
9772,9772,0,0,100,1.24,7,31.75,0,0,4,0.042,8755.25681408,3.410804405
9773,9773,0,0,250,1.24,7,31.75,0,0,4,0.042,8755.25681408,3.327342633
9774,9774,0,0,1,1.65,1,38.1,0,0,3,0.098,2280.18365594,27.52569232
9775,9775,0,0,2,1.65,1,38.1,0,0,3,0.098,2280.18365594,15.66577455
9776,9776,0,0,5,1.65,1,38.1,0,0,3,0.098,2280.18365594,8.549267484
9777,9777,0,0,10,1.65,1,38.1,0,0,3,0.098,2280.18365594,6.178953167
9778,9778,0,0,25,1.65,1,38.1,0,0,3,0.098,2280.18365594,4.754538929
9779,9779,0,0,50,1.65,1,38.1,0,0,3,0.098,2280.18365594,4.348358307
9780,9780,0,0,100,1.65,1,38.1,0,0,3,0.098,2280.18365594,4.159178291
9781,9781,0,0,250,1.65,1,38.1,0,0,3,0.098,2280.18365594,4.047895929
9782,9782,0,0,1,1.65,2,50.8,0,0,3,0.21,33917.7318821,28.48550269
9783,9783,0,0,2,1.65,2,50.8,0,0,3,0.21,33917.7318821,16.62558493
9784,9784,0,0,5,1.65,2,50.8,0,0,3,0.21,33917.7318821,9.509077859
9785,9785,0,0,10,1.65,2,50.8,0,0,3,0.21,33917.7318821,7.135981483
9786,9786,0,0,25,1.65,2,50.8,0,0,3,0.21,33917.7318821,5.714349304
9787,9787,0,0,50,1.65,2,50.8,0,0,3,0.21,33917.7318821,5.305386623
9788,9788,0,0,100,1.65,2,50.8,0,0,3,0.21,33917.7318821,5.118988666
9789,9789,0,0,250,1.65,2,50.8,0,0,3,0.21,33917.7318821,5.007706304
9790,9790,0,0,1,1.24,8,38.1,0,0,3,0.098,19888.2685546,28.79152919
9791,9791,0,0,2,1.24,8,38.1,0,0,3,0.098,19888.2685546,16.93161142
9792,9792,0,0,5,1.24,8,38.1,0,0,3,0.098,19888.2685546,9.815104355
9793,9793,0,0,10,1.24,8,38.1,0,0,3,0.098,19888.2685546,7.442007979
9794,9794,0,0,25,1.24,8,38.1,0,0,3,0.098,19888.2685546,6.020375801
9795,9795,0,0,50,1.24,8,38.1,0,0,3,0.098,19888.2685546,5.611413119
9796,9796,0,0,100,1.24,8,38.1,0,0,3,0.098,19888.2685546,5.425015162
9797,9797,0,0,250,1.24,8,38.1,0,0,3,0.098,19888.2685546,5.3137328
9798,9798,0,0,1,1.24,3,31.75,0,0,4,0.042,3131.96178715,21.55539358
9799,9799,0,0,2,1.24,3,31.75,0,0,4,0.042,3131.96178715,11.99067454
9800,9800,0,0,5,1.24,3,31.75,0,0,4,0.042,3131.96178715,6.251286702
9801,9801,0,0,10,1.24,3,31.75,0,0,4,0.042,3131.96178715,4.337230071
9802,9802,0,0,25,1.24,3,31.75,0,0,4,0.042,3131.96178715,3.191021739
9803,9803,0,0,50,1.24,3,31.75,0,0,4,0.042,3131.96178715,2.873867006
9804,9804,0,0,100,1.24,3,31.75,0,0,4,0.042,3131.96178715,2.731981995
9805,9805,0,0,250,1.24,3,31.75,0,0,4,0.042,3131.96178715,2.648520223
9806,9806,125,1,1,1.24,2,19.05,0,0,4,0.042,925.352346204,5.694874891
9807,9807,0,0,1,1.65,1,31.75,0,0,4,0.042,1352.43804445,21.32170062
9808,9808,0,0,2,1.65,1,31.75,0,0,4,0.042,1352.43804445,11.75698158
9809,9809,0,0,5,1.65,1,31.75,0,0,4,0.042,1352.43804445,6.017593741
9810,9810,0,0,10,1.65,1,31.75,0,0,4,0.042,1352.43804445,4.10353711
9811,9811,0,0,25,1.65,1,31.75,0,0,4,0.042,1352.43804445,2.957328778
9812,9812,0,0,50,1.65,1,31.75,0,0,4,0.042,1352.43804445,2.640174046
9813,9813,0,0,100,1.65,1,31.75,0,0,4,0.042,1352.43804445,2.498289034
9814,9814,0,0,250,1.65,1,31.75,0,0,4,0.042,1352.43804445,2.414827262
9815,9815,0,0,1,0.89,4,31.75,0,0,4,0.042,4769.12363043,21.716753
9816,9816,0,0,2,0.89,4,31.75,0,0,4,0.042,4769.12363043,12.15203396
