,tube_assembly_id,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,component_id_7,quantity_7,component_id_8,quantity_8,no_of_components,total_component_weight
5228,TA-05229,C-1621,1,C-1628,1,,0,,0,,0,,0,,0,,0,2,0.021
5229,TA-05230,C-1243,1,C-1244,1,,0,,0,,0,,0,,0,,0,2,0.024
5230,TA-05231,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
5231,TA-05232,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5232,TA-05233,C-1474,1,C-0119,1,,0,,0,,0,,0,,0,,0,2,0.227
5233,TA-05234,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5234,TA-05235,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
5235,TA-05236,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
5236,TA-05237,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
5237,TA-05238,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
5238,TA-05239,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
5239,TA-05240,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
5240,TA-05241,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5241,TA-05242,C-1495,1,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,3,0.268
5242,TA-05243,C-1817,1,,0,,0,,0,,0,,0,,0,,0,1,0.014
5243,TA-05244,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
5244,TA-05245,C-0443,1,C-1486,1,,0,,0,,0,,0,,0,,0,2,0
5245,TA-05246,C-1218,1,C-1623,1,C-1630,1,,0,,0,,0,,0,,0,3,0.212
5246,TA-05247,C-1218,1,C-1623,1,C-1630,1,,0,,0,,0,,0,,0,3,0.212
5247,TA-05248,C-1218,1,C-1623,1,C-1630,1,,0,,0,,0,,0,,0,3,0.212
5248,TA-05249,C-1218,1,C-1623,1,C-1630,1,,0,,0,,0,,0,,0,3,0.212
5249,TA-05250,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5250,TA-05251,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
5251,TA-05252,C-1624,1,C-1631,1,C-1648,1,,0,,0,,0,,0,,0,3,0.158
5252,TA-05253,C-1624,1,C-1631,1,C-1648,1,,0,,0,,0,,0,,0,3,0.158
5253,TA-05254,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
5254,TA-05255,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
5255,TA-05256,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
5256,TA-05257,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,,0,2,0.162
5257,TA-05258,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5258,TA-05259,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
5259,TA-05260,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
5260,TA-05261,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
5261,TA-05262,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5262,TA-05263,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5263,TA-05264,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5264,TA-05265,C-1622,1,C-1629,1,C-1885,1,,0,,0,,0,,0,,0,3,0.093
5265,TA-05266,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
5266,TA-05267,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
5267,TA-05268,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
5268,TA-05269,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
5269,TA-05270,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
5270,TA-05271,C-1624,1,C-1631,1,C-1648,1,,0,,0,,0,,0,,0,3,0.158
5271,TA-05272,C-1624,1,C-1631,1,C-1648,1,,0,,0,,0,,0,,0,3,0.158
5272,TA-05273,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5273,TA-05274,C-1482,1,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,3,0.302
5274,TA-05275,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
5275,TA-05276,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5276,TA-05277,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5277,TA-05278,C-1638,2,,0,,0,,0,,0,,0,,0,,0,2,0.08
5278,TA-05279,C-1638,2,,0,,0,,0,,0,,0,,0,,0,2,0.08
5279,TA-05280,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5280,TA-05281,C-1638,2,,0,,0,,0,,0,,0,,0,,0,2,0.08
5281,TA-05282,C-1638,2,,0,,0,,0,,0,,0,,0,,0,2,0.08
5282,TA-05283,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
5283,TA-05284,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
5284,TA-05285,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
5285,TA-05286,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
5286,TA-05287,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
5287,TA-05288,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5288,TA-05289,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5289,TA-05290,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5290,TA-05291,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5291,TA-05292,C-1208,1,C-1625,1,C-1632,1,C-0519,1,,0,,0,,0,,0,4,0.919
5292,TA-05293,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
5293,TA-05294,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
5294,TA-05295,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5295,TA-05296,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5296,TA-05297,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5297,TA-05298,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5298,TA-05299,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5299,TA-05300,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
5300,TA-05301,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5301,TA-05302,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5302,TA-05303,C-1889,1,C-1928,1,C-0264,1,,0,,0,,0,,0,,0,3,0.679
5303,TA-05304,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
5304,TA-05305,C-1817,1,,0,,0,,0,,0,,0,,0,,0,1,0.014
5305,TA-05306,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,,0,2,0.162
5306,TA-05307,C-0376,1,,0,,0,,0,,0,,0,,0,,0,1,0.124
5307,TA-05308,C-1817,1,,0,,0,,0,,0,,0,,0,,0,1,0.014
5308,TA-05309,C-0444,2,C-0445,2,,0,,0,,0,,0,,0,,0,4,0.262
5309,TA-05310,C-0444,2,C-0445,2,,0,,0,,0,,0,,0,,0,4,0.262
5310,TA-05311,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5311,TA-05312,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5312,TA-05313,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5313,TA-05314,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5314,TA-05315,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5315,TA-05316,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5316,TA-05317,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5317,TA-05318,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5318,TA-05319,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5319,TA-05320,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5320,TA-05321,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5321,TA-05322,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5322,TA-05323,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5323,TA-05324,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5324,TA-05325,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5325,TA-05326,C-0457,1,C-1642,1,,0,,0,,0,,0,,0,,0,2,0.365
5326,TA-05327,C-0457,1,C-1642,1,,0,,0,,0,,0,,0,,0,2,0.365
5327,TA-05328,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5328,TA-05329,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
5329,TA-05330,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
5330,TA-05331,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
5331,TA-05332,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
5332,TA-05333,C-1639,1,C-2004,1,,0,,0,,0,,0,,0,,0,2,0.175
5333,TA-05334,C-1639,1,C-2004,1,,0,,0,,0,,0,,0,,0,2,0.175
5334,TA-05335,C-1639,1,C-2004,1,,0,,0,,0,,0,,0,,0,2,0.175
5335,TA-05336,C-1639,1,C-2004,1,,0,,0,,0,,0,,0,,0,2,0.175
5336,TA-05337,C-1625,1,C-1632,1,C-1642,1,,0,,0,,0,,0,,0,3,0.387
5337,TA-05338,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5338,TA-05339,C-0464,2,C-0324,2,,0,,0,,0,,0,,0,,0,4,4.72
5339,TA-05340,C-1249,1,,0,,0,,0,,0,,0,,0,,0,1,0.087
5340,TA-05341,C-1426,1,C-1745,1,,0,,0,,0,,0,,0,,0,2,0.143
5341,TA-05342,C-1536,1,C-1625,1,C-1632,1,C-1718,1,,0,,0,,0,,0,4,0.35
5342,TA-05343,C-1536,1,C-1625,1,C-1632,1,C-1718,1,,0,,0,,0,,0,4,0.35
5343,TA-05344,C-1621,1,C-1628,1,C-1638,1,,0,,0,,0,,0,,0,3,0.061
5344,TA-05345,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5345,TA-05346,C-2030,2,C-0058,2,,0,,0,,0,,0,,0,,0,4,0.058
5346,TA-05347,C-1848,2,C-0001,2,,0,,0,,0,,0,,0,,0,4,0.192
5347,TA-05348,C-1621,1,C-1628,1,C-1638,1,,0,,0,,0,,0,,0,3,0.061
5348,TA-05349,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5349,TA-05350,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5350,TA-05351,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
5351,TA-05352,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
5352,TA-05353,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5353,TA-05354,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
5354,TA-05355,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
5355,TA-05356,C-0151,1,,0,,0,,0,,0,,0,,0,,0,1,0.047
5356,TA-05357,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5357,TA-05358,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
5358,TA-05359,C-1420,1,C-1421,1,C-1623,1,C-1630,1,,0,,0,,0,,0,4,0.117
5359,TA-05360,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
5360,TA-05361,C-0444,2,C-0445,2,,0,,0,,0,,0,,0,,0,4,0.262
5361,TA-05362,C-0444,2,C-0445,2,,0,,0,,0,,0,,0,,0,4,0.262
5362,TA-05363,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
5363,TA-05364,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
5364,TA-05365,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5365,TA-05366,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5366,TA-05367,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5367,TA-05368,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5368,TA-05369,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5369,TA-05370,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5370,TA-05371,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5371,TA-05372,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5372,TA-05373,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5373,TA-05374,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5374,TA-05375,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5375,TA-05376,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5376,TA-05377,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5377,TA-05378,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5378,TA-05379,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5379,TA-05380,C-1641,2,,0,,0,,0,,0,,0,,0,,0,2,0.298
5380,TA-05381,C-1412,1,,0,,0,,0,,0,,0,,0,,0,1,1.327
5381,TA-05382,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
5382,TA-05383,C-1257,1,,0,,0,,0,,0,,0,,0,,0,1,0.06
5383,TA-05384,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5384,TA-05385,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5385,TA-05386,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5386,TA-05387,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5387,TA-05388,C-1343,1,C-1430,1,,0,,0,,0,,0,,0,,0,2,0.399
5388,TA-05389,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5389,TA-05390,C-0425,1,,0,,0,,0,,0,,0,,0,,0,1,0.005
5390,TA-05391,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5391,TA-05392,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5392,TA-05393,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
5393,TA-05394,C-0046,1,,0,,0,,0,,0,,0,,0,,0,1,0.38
5394,TA-05395,C-1957,1,,0,,0,,0,,0,,0,,0,,0,1,1.179
5395,TA-05396,C-1460,1,,0,,0,,0,,0,,0,,0,,0,1,1.23
5396,TA-05397,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
5397,TA-05398,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
5398,TA-05399,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
5399,TA-05400,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
5400,TA-05401,C-1621,1,C-1628,1,C-1870,1,,0,,0,,0,,0,,0,3,0.081
5401,TA-05402,C-0101,2,C-0102,2,,0,,0,,0,,0,,0,,0,4,0.074
5402,TA-05403,C-0096,2,C-0097,2,,0,,0,,0,,0,,0,,0,4,0.066
5403,TA-05404,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5404,TA-05405,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
5405,TA-05406,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
5406,TA-05407,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5407,TA-05408,C-1621,1,C-1622,1,C-1628,1,C-1660,1,,0,,0,,0,,0,4,0.069
5408,TA-05409,C-1625,2,C-1632,2,C-0177,1,,0,,0,,0,,0,,0,5,0.446
5409,TA-05410,C-1649,2,,0,,0,,0,,0,,0,,0,,0,2,0.44
5410,TA-05411,C-1649,2,,0,,0,,0,,0,,0,,0,,0,2,0.44
5411,TA-05412,C-1625,2,C-1632,2,,0,,0,,0,,0,,0,,0,4,0.324
5412,TA-05413,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5413,TA-05414,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5414,TA-05415,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5415,TA-05416,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5416,TA-05417,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5417,TA-05418,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5418,TA-05419,C-1649,2,,0,,0,,0,,0,,0,,0,,0,2,0.44
5419,TA-05420,C-1649,2,,0,,0,,0,,0,,0,,0,,0,2,0.44
5420,TA-05421,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
5421,TA-05422,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5422,TA-05423,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5423,TA-05424,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
5424,TA-05425,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5425,TA-05426,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5426,TA-05427,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
5427,TA-05428,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
5428,TA-05429,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5429,TA-05430,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5430,TA-05431,C-1620,1,C-1627,1,C-1637,1,,0,,0,,0,,0,,0,3,0.051
5431,TA-05432,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
5432,TA-05433,C-1649,1,C-0409,1,,0,,0,,0,,0,,0,,0,2,0.37
5433,TA-05434,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
5434,TA-05435,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
5435,TA-05436,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
5436,TA-05437,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
5437,TA-05438,C-1626,1,C-1633,1,C-2009,1,,0,,0,,0,,0,,0,3,0.903
5438,TA-05439,C-1621,1,C-1628,1,C-1638,1,,0,,0,,0,,0,,0,3,0.061
5439,TA-05440,C-1352,1,,0,,0,,0,,0,,0,,0,,0,1,2.56
5440,TA-05441,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5441,TA-05442,C-1625,1,C-1632,1,C-1907,1,C-0260,1,,0,,0,,0,,0,4,0.738
5442,TA-05443,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5443,TA-05444,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5444,TA-05445,C-1343,1,C-1430,1,,0,,0,,0,,0,,0,,0,2,0.399
5445,TA-05446,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5446,TA-05447,C-1622,1,C-1629,1,C-1639,1,,0,,0,,0,,0,,0,3,0.098
5447,TA-05448,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
5448,TA-05449,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
5449,TA-05450,C-1625,2,C-1632,2,,0,,0,,0,,0,,0,,0,4,0.324
5450,TA-05451,C-1625,2,C-1632,2,,0,,0,,0,,0,,0,,0,4,0.324
5451,TA-05452,C-1625,1,C-1632,1,C-1907,1,C-0260,1,,0,,0,,0,,0,4,0.738
5452,TA-05453,C-1626,2,C-1633,2,,0,,0,,0,,0,,0,,0,4,0.388
5453,TA-05454,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
5454,TA-05455,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
5455,TA-05456,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
5456,TA-05457,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
5457,TA-05458,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
5458,TA-05459,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
5459,TA-05460,C-0614,1,,0,,0,,0,,0,,0,,0,,0,1,0.599
5460,TA-05461,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5461,TA-05462,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5462,TA-05463,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
5463,TA-05464,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
5464,TA-05465,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5465,TA-05466,C-1907,1,C-2032,1,,0,,0,,0,,0,,0,,0,2,0.885
5466,TA-05467,C-1907,1,C-2032,1,,0,,0,,0,,0,,0,,0,2,0.885
5467,TA-05468,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
5468,TA-05469,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
5469,TA-05470,C-1622,1,C-1629,1,C-1739,1,,0,,0,,0,,0,,0,3,0.155
5470,TA-05471,C-1622,1,C-1629,1,C-1739,1,,0,,0,,0,,0,,0,3,0.155
5471,TA-05472,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
5472,TA-05473,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
5473,TA-05474,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5474,TA-05475,,0,,0,,0,,0,,0,,0,,0,,0,0,0
5475,TA-05476,C-0524,1,,0,,0,,0,,0,,0,,0,,0,1,0.36
5476,TA-05477,C-1631,1,C-1641,1,C-2027,1,,0,,0,,0,,0,,0,3,0.271
5477,TA-05478,C-1631,1,C-1641,1,C-2027,1,,0,,0,,0,,0,,0,3,0.271
5478,TA-05479,C-1567,1,,0,,0,,0,,0,,0,,0,,0,1,0.022
5479,TA-05480,C-1625,1,C-1641,1,C-1652,1,,0,,0,,0,,0,,0,3,0.323
5480,TA-05481,C-1625,1,C-1641,1,C-1652,1,,0,,0,,0,,0,,0,3,0.323
5481,TA-05482,C-1625,1,C-1641,1,C-1652,1,,0,,0,,0,,0,,0,3,0.323
5482,TA-05483,C-1625,1,C-1641,1,C-1652,1,,0,,0,,0,,0,,0,3,0.323
5483,TA-05484,C-2030,2,C-0058,2,,0,,0,,0,,0,,0,,0,4,0.058
5484,TA-05485,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
5485,TA-05486,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
5486,TA-05487,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
5487,TA-05488,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
5488,TA-05489,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5489,TA-05490,C-1623,1,C-1630,1,C-0210,1,C-0214,1,,0,,0,,0,,0,4,0.332
5490,TA-05491,C-1623,1,C-1630,1,C-0210,1,C-0214,1,,0,,0,,0,,0,4,0.332
5491,TA-05492,C-1621,1,C-1622,1,C-1628,1,C-1660,1,,0,,0,,0,,0,4,0.069
5492,TA-05493,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
5493,TA-05494,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
5494,TA-05495,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
5495,TA-05496,C-1623,2,C-1630,2,C-0214,1,,0,,0,,0,,0,,0,5,0.183
5496,TA-05497,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
5497,TA-05498,C-1642,1,C-1997,1,,0,,0,,0,,0,,0,,0,2,1.319
5498,TA-05499,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
5499,TA-05500,C-1348,1,C-2032,1,,0,,0,,0,,0,,0,,0,2,1.149
5500,TA-05501,C-1348,1,C-2032,1,,0,,0,,0,,0,,0,,0,2,1.149
5501,TA-05502,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
5502,TA-05503,C-1624,2,C-1631,2,,0,,0,,0,,0,,0,,0,4,0.122
5503,TA-05504,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5504,TA-05505,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
5505,TA-05506,C-1768,1,C-1770,1,C-0030,1,,0,,0,,0,,0,,0,3,2.416
5506,TA-05507,C-1768,1,C-1770,1,C-0030,1,,0,,0,,0,,0,,0,3,2.416
5507,TA-05508,C-1447,2,,0,,0,,0,,0,,0,,0,,0,2,0.858
5508,TA-05509,C-1447,2,,0,,0,,0,,0,,0,,0,,0,2,0.858
5509,TA-05510,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
5510,TA-05511,C-1527,1,,0,,0,,0,,0,,0,,0,,0,1,0.631
5511,TA-05512,C-1412,1,,0,,0,,0,,0,,0,,0,,0,1,1.327
5512,TA-05513,C-1412,1,,0,,0,,0,,0,,0,,0,,0,1,1.327
5513,TA-05514,C-1398,2,,0,,0,,0,,0,,0,,0,,0,2,1.12
5514,TA-05515,C-1398,2,,0,,0,,0,,0,,0,,0,,0,2,1.12
5515,TA-05516,C-0532,1,,0,,0,,0,,0,,0,,0,,0,1,0.229
5516,TA-05517,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
5517,TA-05518,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
5518,TA-05519,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
5519,TA-05520,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
5520,TA-05521,C-1623,1,C-1630,1,C-1647,1,,0,,0,,0,,0,,0,3,0.112
5521,TA-05522,C-1623,1,C-1630,1,C-1640,1,,0,,0,,0,,0,,0,3,0.166
5522,TA-05523,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5523,TA-05524,C-1624,1,C-1631,1,C-1641,1,,0,,0,,0,,0,,0,3,0.21
5524,TA-05525,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
5525,TA-05526,C-0272,2,,0,,0,,0,,0,,0,,0,,0,2,0.208
